2002,2002-06-16T20:30:00,Round of 16,Suwon World Cup Stadium,Suwon ,Spain,1,1,"rn"">Republic of Ireland",Spain win on penalties (3 - 2) ,38926,0,0,FRISK Anders (SWE),LINDBERG Leif (SWE),SRAMKA Igor (SVK),623,5623,ESP,IRL
2002,2002-06-16T15:30:00,Round of 16,Oita Stadium Big Eye,Oita ,Sweden,1,2,Senegal,Win on Golden Goal ,39747,0,0,AQUINO Ubaldo (PAR),GIACOMUZZI Miguel (PAR),VERGARA Hector (CAN),622,5622,SWE,SEN
2002,2002-06-15T20:30:00,Round of 16,Niigata Stadium Big Swan,Niigata ,Denmark,0,3,England, ,40582,0,3,MERK Markus (GER),MUELLER Heiner (GER),AMLER Evzen (CZE),621,5621,DEN,ENG
2002,2002-06-15T15:30:00,Round of 16,Jeju World Cup Stadium,Jeju ,Germany,1,0,Paraguay, ,25176,0,0,BATRES Carlos (GUA),CHARLES Curtis (ATG),DANTE Dramane (MLI),620,5620,GER,PAR
2002,2002-06-14T20:30:00,Group D,Incheon Football Stadium,Incheon ,Portugal,0,1,Korea Republic, ,50239,0,0,SANCHEZ Angel (ARG),ALTRAIFI Ali (KSA),SZEKELY Ferenc (HUN),618,5618,POR,KOR
2002,2002-06-14T20:30:00,Group D,Daejeon World Cup Stadium,Daejeon ,Poland,3,1,USA, ,26482,2,0,LU Jun (CHN),FIERRO Bomer (ECU),POOL Jaap (NED),619,5619,POL,USA
2002,2002-06-14T15:30:00,Group H,Osaka Nagai Stadium,Osaka ,Tunisia,0,2,Japan, ,45213,0,0,VEISSIERE Gilles (FRA),ARNAULT Frederic (FRA),KOLEIT Haidar (LIB),616,5616,TUN,JPN
2002,2002-06-14T15:30:00,Group H,Shizuoka Stadium Ecopa,Shizuoka ,Belgium,3,2,Russia, ,46640,1,0,NIELSEN Kim Milton (DEN),SHARP Philip (ENG),KOMALEESWARAN Sankar (IND),617,5617,BEL,RUS
2002,2002-06-13T20:30:00,Group G,Oita Stadium Big Eye,Oita ,Mexico,1,1,Italy, ,39291,1,0,SIMON Carlos (BRA),OLIVEIRA Jorge (BRA),AWANG HAMAT Mat Lazim (MAS),614,5614,MEX,ITA
2002,2002-06-13T20:30:00,Group G,International Stadium Yokohama,Yokohama ,Ecuador,1,0,Croatia, ,65862,0,0,MATTUS William (CRC),GIACOMUZZI Miguel (PAR),VAN NYLEN Roland (BEL),615,5615,ECU,CRO
2002,2002-06-13T15:30:00,Group C,Suwon World Cup Stadium,Suwon ,Costa Rica,2,5,Brazil, ,38524,1,3,EL GHANDOUR Gamal (EGY),FARAG Wagih (EGY),BEREUTER Egon (AUT),612,5612,CRC,BRA
2002,2002-06-13T15:30:00,Group C,Seoul World Cup Stadium,Seoul ,Turkey,3,0,China PR, ,43605,2,0,RUIZ Oscar (COL),TOMUSANGE Ali (UGA),CHARLES Curtis (ATG),613,5613,TUR,CHN
2002,2002-06-12T20:30:00,Group B,Daejeon World Cup Stadium,Daejeon ,South Africa,2,3,Spain, ,31024,1,2,MANE Saad (KUW),RATTALINO Jorge (ARG),HASSOUNEH Awni (JOR),610,5610,RSA,ESP
2002,2002-06-12T20:30:00,Group B,Jeju World Cup Stadium,Jeju ,Slovenia,1,3,Paraguay, ,30176,1,0,RAMOS RIZO Felipe (MEX),LINDBERG Leif (SWE),KRISHNAN Visva (SIN),611,5611,SVN,PAR
2002,2002-06-12T15:30:00,Group F,Miyagi Stadium,Rifu ,Sweden,1,1,Argentina, ,45777,0,0,BUJSAIM Ali (UAE),MUELLER Heiner (GER),RAGOONATH Michael (TRI),608,5608,SWE,ARG
2002,2002-06-12T15:30:00,Group F,Osaka Nagai Stadium,Osaka ,Nigeria,0,0,England, ,44864,0,0,HALL Brian (USA),VERGARA Hector (CAN),AMLER Evzen (CZE),609,5609,NGA,ENG
2002,2002-06-11T20:30:00,Group E,Shizuoka Stadium Ecopa,Shizuoka ,Cameroon,0,2,Germany, ,47085,0,0,LOPEZ NIETO Antonio (ESP),SAEED Mohamed (MDV),OLIVEIRA Jorge (BRA),606,5606,CMR,GER
2002,2002-06-11T20:30:00,Group E,International Stadium Yokohama,Yokohama ,Saudi Arabia,0,3,"rn"">Republic of Ireland", ,65320,0,1,NDOYE Falla (SEN),WIERZBOWSKI Maciej (POL),ARNAULT Frederic (FRA),607,5607,KSA,IRL
2002,2002-06-11T15:30:00,Group A,Incheon Football Stadium,Incheon ,Denmark,2,0,France, ,48100,1,0,MELO PEREIRA Vitor (POR),MATOS Carlos (POR),DORIRI Elise (VAN),605,5605,DEN,FRA
2002,2002-06-10T20:30:00,Group D,Jeonju World Cup Stadium,Jeonju ,Portugal,4,0,Poland, ,31000,1,0,DALLAS Hugh (SCO),SRAMKA Igor (SVK),FARAG Wagih (EGY),604,5604,POR,POL
2002,2002-06-10T18:00:00,Group H,Oita Stadium Big Eye,Oita ,Tunisia,1,1,Belgium, ,39700,1,1,SHIELD Mark (AUS),SMITH Paul (NZL),KOMALEESWARAN Sankar (IND),603,5603,TUN,BEL
2002,2002-06-10T15:30:00,Group D,Daegu World Cup Stadium,Daegu ,Korea Republic,1,1,USA, ,60778,0,1,MEIER Urs (SUI),BEREUTER Egon (AUT),TOMUSANGE Ali (UGA),602,5602,KOR,USA
2002,2002-06-09T20:30:00,Group H,International Stadium Yokohama,Yokohama ,Japan,1,0,Russia, ,66108,0,0,MERK Markus (GER),MUELLER Heiner (GER),AMLER Evzen (CZE),601,5601,JPN,RUS
2002,2002-06-09T18:00:00,Group C,Incheon Football Stadium,Incheon ,Costa Rica,1,1,Turkey, ,42299,0,0,CODJIA Coffi (BEN),DANTE Dramane (MLI),MUDZAMIRI Brighton (ZIM),600,5600,CRC,TUR
2002,2002-06-09T15:30:00,Group G,Miyagi Stadium,Rifu ,Mexico,2,1,Ecuador, ,45610,1,1,DAAMI Mourad (TUN),ADJENGUI Taoufik (TUN),KOLEIT Haidar (LIB),599,5599,MEX,ECU
2002,2002-06-08T20:30:00,Group C,Jeju World Cup Stadium,Jeju ,Brazil,4,0,China PR, ,36750,3,0,FRISK Anders (SWE),LINDBERG Leif (SWE),FIERRO Bomer (ECU),598,5598,BRA,CHN
2002,2002-06-08T15:30:00,Group B,Daegu World Cup Stadium,Daegu ,South Africa,1,0,Slovenia, ,47226,1,0,SANCHEZ Angel (ARG),RATTALINO Jorge (ARG),ALTRAIFI Ali (KSA),597,5597,RSA,SVN
2002,2002-06-07T20:30:00,Group F,Sapporo Dome,Sapporo ,Argentina,0,1,England, ,35927,0,1,COLLINA Pierluigi (ITA),VERGARA Hector (CAN),SAEED Mohamed (MDV),596,5596,ARG,ENG
2002,2002-06-07T15:30:00,Group F,Kobe Wing Stadium,Kobe ,Sweden,2,1,Nigeria, ,36194,1,1,ORTUBE Rene (BOL),GIACOMUZZI Miguel (PAR),AWANG HAMAT Mat Lazim (MAS),595,5595,SWE,NGA
2002,2002-06-06T20:30:00,Group A,Busan Asiad Main Stadium,Busan ,France,0,0,Uruguay, ,38289,0,0,RAMOS RIZO Felipe (MEX),FERNANDEZ Vladimir (SLV),CHARLES Curtis (ATG),594,5594,FRA,URU
2002,2002-06-06T18:00:00,Group E,Saitama Stadium 2002,Saitama ,Cameroon,1,0,Saudi Arabia, ,52328,0,0,HAUGE Terje (NOR),VAN NYLEN Roland (BEL),WIERZBOWSKI Maciej (POL),593,5593,CMR,KSA
2002,2002-06-06T15:30:00,Group A,Daegu World Cup Stadium,Daegu ,Denmark,1,1,Senegal, ,43500,1,0,BATRES Carlos (GUA),SZEKELY Ferenc (HUN),KRISHNAN Visva (SIN),592,5592,DEN,SEN
2002,2002-06-05T20:30:00,Group E,Kashima Stadium,Ibaraki ,Germany,1,1,"rn"">Republic of Ireland", ,35854,1,0,NIELSEN Kim Milton (DEN),LARSEN Jens (DEN),AMLER Evzen (CZE),591,5591,GER,IRL
2002,2002-06-05T18:00:00,Group D,Suwon World Cup Stadium,Suwon ,USA,3,2,Portugal, ,37306,3,1,MORENO Byron (ECU),FIERRO Bomer (ECU),HASSOUNEH Awni (JOR),590,5590,USA,POR
2002,2002-06-05T15:30:00,Group H,Kobe Wing Stadium,Kobe ,Russia,2,0,Tunisia, ,30957,0,0,PRENDERGAST Peter (JAM),RAGOONATH Michael (TRI),SMITH Paul (NZL),589,5589,RUS,TUN
2002,2002-06-04T20:30:00,Group D,Busan Asiad Main Stadium,Busan ,Korea Republic,2,0,Poland, ,48760,1,0,RUIZ Oscar (COL),DORIRI Elise (VAN),LINDBERG Leif (SWE),588,5588,KOR,POL
2002,2002-06-03T20:30:00,Group G,Sapporo Dome,Sapporo ,Italy,2,0,Ecuador, ,31081,2,0,HALL Brian (USA),VERGARA Hector (CAN),SHARP Philip (ENG),587,5587,ITA,ECU
2002,2002-06-03T15:30:00,Group G,Niigata Stadium Big Swan,Niigata ,Croatia,0,1,Mexico, ,32239,0,0,JUN Lu (CHN),KOMALEESWARAN Sankar (IND),ADJENGUI Taoufik (TUN),586,5586,CRO,MEX
2002,2002-06-02T20:30:00,Group B,Gwangju World Cup Stadium,Gwangju ,Spain,3,1,Slovenia, ,28598,1,0,GUEZZAZ Mohammed (MAR),TOMUSANGE Ali (UGA),BEREUTER Egon (AUT),585,5585,ESP,SVN
2002,2002-06-02T18:30:00,Group F,Saitama Stadium 2002,Saitama ,England,1,1,Sweden, ,52721,1,0,SIMON Carlos (BRA),OLIVEIRA Jorge (BRA),DUPANOV Yuri (BLR),584,5584,ENG,SWE
2002,2002-06-02T16:30:00,Group B,Busan Asiad Main Stadium,Busan ,Paraguay,2,2,South Africa, ,25186,1,0,MICHEL Lubos (SVK),SRAMKA Igor (SVK),CHARLES Curtis (ATG),583,5583,PAR,RSA
2002,2002-06-02T14:30:00,Group F,Kashima Stadium,Ibaraki ,Argentina,1,0,Nigeria, ,34050,0,0,VEISSIERE Gilles (FRA),ARNAULT Frederic (FRA),MUELLER Heiner (GER),582,5582,ARG,NGA
2002,2002-06-01T20:30:00,Group E,Sapporo Dome,Sapporo ,Germany,8,0,Saudi Arabia, ,32218,4,0,AQUINO Ubaldo (PAR),GIACOMUZZI Miguel (PAR),RAGOONATH Michael (TRI),581,5581,GER,KSA
2002,2002-06-01T18:00:00,Group A,Munsu Football Stadium,Ulsan ,Uruguay,1,2,Denmark, ,30157,0,1,MANE Saad (KUW),HASSOUNEH Awni (JOR),DANTE Dramane (MLI),580,5580,URU,DEN
2002,2002-06-01T15:30:00,Group E,Niigata Stadium Big Swan,Niigata ,"rn"">Republic of Ireland",1,1,Cameroon, ,33679,0,1,KAMIKAWA Toru (JPN),AWANG HAMAT Mat Lazim (MAS),VAN NYLEN Roland (BEL),579,5579,IRL,CMR
2002,2002-05-31T20:30:00,Group A,Seoul World Cup Stadium,Seoul ,France,0,1,Senegal, ,62561,0,1,BUJSAIM Ali (UAE),ALTRAIFI Ali (KSA),RATTALINO Jorge (ARG),578,5578,FRA,SEN
1998,1998-07-12T21:00:00,Final,Stade de France,Saint-Denis ,Brazil,0,3,France, ,80000,0,2,BELQOLA Said (MAR),WARREN Mark (ENG),SALIE Achmat (RSA),577,5577,BRA,FRA
1998,1998-07-11T21:00:00,Match for third place,Parc des Princes,Paris ,Netherlands,1,2,Croatia, ,45500,1,2,GONZALEZ CHAVEZ Epifanio (PAR),ZAMMIT Emanuel (MLT),FRED Lencie (VAN),576,5576,NED,CRO
1998,1998-07-08T21:00:00,Semi-finals,Stade de France,Saint-Denis ,France,2,1,Croatia, ,76000,0,0,GARCIA ARANDA Jose Maria (ESP),TRESACO GRACIA Fernando (ESP),DIAZ GALVEZ Jorge (CHI),575,5575,FRA,CRO
1998,1998-07-07T21:00:00,Semi-finals,Stade V�lodrome,Marseilles ,Brazil,1,1,Netherlands,Brazil win on penalties (4 - 2) ,54000,0,0,BUJSAIM Ali (UAE),GHADANFARI Hussain (KUW),AL MUSAWI Mohamed (OMA),574,5574,BRA,NED
1998,1998-07-04T21:00:00,Quarter-finals,Stade de Gerland,Lyon ,Germany,0,3,Croatia, ,39100,0,1,PEDERSEN Rune (NOR),NILSSON Mikael (SWE),VAN DEN BROECK Marc (BEL),573,5573,GER,CRO
1998,1998-07-04T16:30:00,Quarter-finals,Stade V�lodrome,Marseilles ,Netherlands,2,1,Argentina, ,55000,1,1,BRIZIO CARTER Arturo (MEX),POWELL Owen (JAM),SALINAS Reynaldo (HON),572,5572,NED,ARG
1998,1998-07-03T21:00:00,Quarter-finals,La Beaujoire,Nantes ,Brazil,3,2,Denmark, ,35500,2,1,EL GHANDOUR Gamal (EGY),MANSRI Mohamed (TUN),DANTE Dramane (MLI),571,5571,BRA,DEN
1998,1998-07-03T16:30:00,Quarter-finals,Stade de France,Saint-Denis ,Italy,0,0,France,France win on penalties (3 - 4) ,77000,0,0,DALLAS Hugh (SCO),WARREN Mark (ENG),GRIGORESCU Nicolae (ROU),570,5570,ITA,FRA
1998,1998-06-30T21:00:00,Round of 16,Stade Geoffroy Guichard,Saint-Etienne ,Argentina,2,2,England,Argentina win on penalties (4 - 3) ,30600,0,0,NIELSEN Kim Milton (DEN),ABDUL HAMID Halim (MAS),AL MUSAWI Mohamed (OMA),569,5569,ARG,ENG
1998,1998-06-30T16:30:00,Round of 16,Stade du Parc Lescure,Bordeaux ,Romania,0,1,Croatia, ,31800,0,1,CASTRILLI Javier (ARG),ROSSI Claudio (ARG),PINTO Arnaldo (BRA),568,5568,ROU,CRO
1998,1998-06-29T21:00:00,Round of 16,Stade Municipal,Toulouse ,Netherlands,2,1,Yugoslavia, ,33500,1,0,GARCIA ARANDA Jose Maria (ESP),RAUSIS Laurent (SUI),GRIGORESCU Nicolae (ROU),567,5567,NED,YUG
1998,1998-06-29T16:30:00,Round of 16,La Mosson,Montpellier ,Germany,2,1,Mexico, ,29800,0,0,MELO PEREIRA Vitor (POR),MANSRI Mohamed (TUN),SALIE Achmat (RSA),566,5566,GER,MEX
1998,1998-06-28T21:00:00,Round of 16,Stade de France,Saint-Denis ,Nigeria,1,4,Denmark, ,77000,0,2,MEIER Urs (SUI),GHADANFARI Hussain (KUW),TRESACO GRACIA Fernando (ESP),565,5565,NGA,DEN
1998,1998-06-28T16:30:00,Round of 16,Stade Felix Bollaert,Lens ,France,1,0,Paraguay,France win after extra time ,31800,0,0,BUJSAIM Ali (UAE),WICKRAMATUNGA Nimal (SRI),FRED Lencie (VAN),564,5564,FRA,PAR
1998,1998-06-27T21:00:00,Round of 16,Parc des Princes,Paris ,Brazil,4,1,Chile, ,45500,3,0,BATTA Marc (FRA),POUDEVIGNE Jacques (FRA),POWELL Owen (JAM),563,5563,BRA,CHI
1998,1998-06-27T16:30:00,Round of 16,Stade V�lodrome,Marseilles ,Italy,1,0,Norway, ,55000,1,0,HEYNEMANN Bernd (GER),SCHNEIDER Erich (GER),VAN DEN BROECK Marc (BEL),562,5562,ITA,NOR
1998,1998-06-26T21:00:00,Group G,Stade de France,Saint-Denis ,Romania,1,1,Tunisia, ,77000,0,1,LENNIE Edward (AUS),POCIEGIEL Jacek (POL),DUPANOV Yuri (BLR),560,5560,ROU,TUN
1998,1998-06-26T21:00:00,Group G,Stade Felix Bollaert,Lens ,Colombia,0,2,England, ,38100,0,2,BRIZIO CARTER Arturo (MEX),RAUSIS Laurent (SUI),SALINAS Reynaldo (HON),561,5561,COL,ENG
1998,1998-06-26T16:00:00,Group H,Stade de Gerland,Lyon ,Japan,1,2,Jamaica, ,39100,0,1,BENKO Gunter (AUT),AMLER Evzen (CZE),DANTE Dramane (MLI),558,5558,JPN,JAM
1998,1998-06-26T16:00:00,Group H,Stade du Parc Lescure,Bordeaux ,Argentina,1,0,Croatia, ,31800,1,0,BELQOLA Said (MAR),SOLDATOS Aristidis Chris (RSA),MANSRI Mohamed (TUN),559,5559,ARG,CRO
1998,1998-06-25T21:00:00,Group F,La Mosson,Montpellier ,Germany,2,0,Iran, ,29800,0,0,GONZALEZ CHAVEZ Epifanio (PAR),GALVAN Celestino (PAR),DIAZ GALVEZ Jorge (CHI),556,5556,GER,IRN
1998,1998-06-25T21:00:00,Group F,La Beaujoire,Nantes ,USA,0,1,Yugoslavia, ,35500,0,1,EL GHANDOUR Gamal (EGY),SALIE Achmat (RSA),WARREN Mark (ENG),557,5557,USA,YUG
1998,1998-06-25T16:00:00,Group E,Parc des Princes,Paris ,Belgium,1,1,Korea Republic, ,45500,1,0,REZENDE Marcio (BRA),PINTO Arnaldo (BRA),ARANGO Jorge Luis (COL),554,5554,BEL,KOR
1998,1998-06-25T16:00:00,Group E,Stade Geoffroy Guichard,Saint-Etienne ,Netherlands,2,2,Mexico, ,30600,2,0,ALZEID Abdulrahman (KSA),TRESACO GRACIA Fernando (ESP),GHADANFARI Hussain (KUW),555,5555,NED,MEX
1998,1998-06-24T21:00:00,Group D,Stade Felix Bollaert,Lens ,Spain,6,1,Bulgaria, ,38100,2,0,VAN DER ENDE Mario (NED),GRIGORESCU Nicolae (ROU),ROSSI Claudio (ARG),552,5552,ESP,BUL
1998,1998-06-24T21:00:00,Group D,Stade Municipal,Toulouse ,Nigeria,1,3,Paraguay, ,33500,1,1,ANPRASERT Pirom (THA),AL MUSAWI Mohamed (OMA),NILSSON Mikael (SWE),553,5553,NGA,PAR
1998,1998-06-24T16:00:00,Group C,Stade de Gerland,Lyon ,France,2,1,Denmark, ,39100,1,1,COLLINA Pierluigi (ITA),VAN DEN BROECK Marc (BEL),ZAMMIT Emanuel (MLT),550,5550,FRA,DEN
1998,1998-06-24T16:00:00,Group C,Stade du Parc Lescure,Bordeaux ,South Africa,2,2,Saudi Arabia, ,31800,1,1,SANCHEZ YANTEN Mario (CHI),POWELL Owen (JAM),FOLEY Eddie (IRL),551,5551,RSA,KSA
1998,1998-06-23T21:00:00,Group A,Stade Geoffroy Guichard,Saint-Etienne ,Scotland,0,3,Morocco, ,30600,0,1,BUJSAIM Ali (UAE),TORRES ZUNIGA Luis (CRC),FRED Lencie (VAN),548,5548,SCO,MAR
1998,1998-06-23T21:00:00,Group A,Stade V�lodrome,Marseilles ,Brazil,1,2,Norway, ,55000,0,0,BAHARMAST Esse (USA),MAZZEI Gennaro (ITA),DANTE Dramane (MLI),549,5549,BRA,NOR
1998,1998-06-23T16:00:00,Group B,Stade de France,Saint-Denis ,Italy,2,1,Austria, ,80000,0,0,DURKIN Paul (ENG),WARREN Mark (ENG),JEON Young Hyun (KOR),546,5546,ITA,AUT
1998,1998-06-23T16:00:00,Group B,La Beaujoire,Nantes ,Chile,1,1,Cameroon, ,35500,1,0,VAGNER Laszlo (HUN),WICKRAMATUNGA Nimal (SRI),ABDUL HAMID Halim (MAS),547,5547,CHI,CMR
1998,1998-06-22T21:00:00,Group G,Stade Municipal,Toulouse ,Romania,2,1,England, ,33500,0,0,BATTA Marc (FRA),POUDEVIGNE Jacques (FRA),SOLDATOS Aristidis Chris (RSA),545,5545,ROU,ENG
1998,1998-06-22T17:30:00,Group G,La Mosson,Montpellier ,Colombia,1,0,Tunisia, ,29800,0,0,HEYNEMANN Bernd (GER),SCHNEIDER Erich (GER),AMLER Evzen (CZE),544,5544,COL,TUN
1998,1998-06-21T21:00:00,Group F,Stade de Gerland,Lyon ,USA,1,2,Iran, ,39100,0,1,MEIER Urs (SUI),RAUSIS Laurent (SUI),GRIGORESCU Nicolae (ROU),543,5543,USA,IRN
1998,1998-06-21T17:30:00,Group H,Parc des Princes,Paris ,Argentina,5,0,Jamaica, ,45500,1,0,PEDERSEN Rune (NOR),NILSSON Mikael (SWE),MAZZEI Gennaro (ITA),542,5542,ARG,JAM
1998,1998-06-21T14:30:00,Group F,Stade Felix Bollaert,Lens ,Germany,2,2,Yugoslavia, ,38100,0,1,NIELSEN Kim Milton (DEN),ZAMMIT Emanuel (MLT),VAN DEN BROECK Marc (BEL),541,5541,GER,YUG
1998,1998-06-20T21:00:00,Group E,Stade V�lodrome,Marseilles ,Netherlands,5,0,Korea Republic, ,55000,2,0,WOJCIK Ryszard (POL),POCIEGIEL Jacek (POL),DUPANOV Yuri (BLR),540,5540,NED,KOR
1998,1998-06-20T17:30:00,Group E,Stade du Parc Lescure,Bordeaux ,Belgium,2,2,Mexico, ,31800,1,0,DALLAS Hugh (SCO),FOLEY Eddie (IRL),AL MUSAWI Mohamed (OMA),539,5539,BEL,MEX
1998,1998-06-20T14:30:00,Group H,La Beaujoire,Nantes ,Japan,0,1,Croatia, ,35500,0,0,RAMDHAN Ramesh (TRI),GONZALES Merere (TRI),SALIE Achmat (RSA),538,5538,JPN,CRO
1998,1998-06-19T21:00:00,Group D,Stade Geoffroy Guichard,Saint-Etienne ,Spain,0,0,Paraguay, ,30600,0,0,McLEOD Ian (RSA),SOLDATOS Aristidis Chris (RSA),POWELL Owen (JAM),537,5537,ESP,PAR
1998,1998-06-19T17:30:00,Group D,Parc des Princes,Paris ,Nigeria,1,0,Bulgaria, ,45500,1,0,SANCHEZ YANTEN Mario (CHI),DIAZ GALVEZ Jorge (CHI),PINTO Arnaldo (BRA),536,5536,NGA,BUL
1998,1998-06-18T21:00:00,Group C,Stade de France,Saint-Denis ,France,4,0,Saudi Arabia, ,80000,1,0,BRIZIO CARTER Arturo (MEX),SALINAS Reynaldo (HON),TORRES ZUNIGA Luis (CRC),535,5535,FRA,KSA
1998,1998-06-18T17:30:00,Group C,Stade Municipal,Toulouse ,South Africa,1,1,Denmark, ,33500,0,1,TORO RENDON John (COL),ARANGO Jorge Luis (COL),GALVAN Celestino (PAR),534,5534,RSA,DEN
1998,1998-06-17T21:00:00,Group B,La Mosson,Montpellier ,Italy,3,0,Cameroon, ,29800,1,0,LENNIE Edward (AUS),FRED Lencie (VAN),ROSSI Claudio (ARG),533,5533,ITA,CMR
1998,1998-06-17T17:30:00,Group B,Stade Geoffroy Guichard,Saint-Etienne ,Chile,1,1,Austria, ,30600,0,0,EL GHANDOUR Gamal (EGY),GHADANFARI Hussain (KUW),TRESACO GRACIA Fernando (ESP),532,5532,CHI,AUT
1998,1998-06-16T21:00:00,Group A,La Beaujoire,Nantes ,Brazil,3,0,Morocco, ,35500,2,0,LEVNIKOV Nikolai (RUS),DUPANOV Yuri (BLR),WARREN Mark (ENG),531,5531,BRA,MAR
1998,1998-06-16T17:30:00,Group A,Stade du Parc Lescure,Bordeaux ,Scotland,1,1,Norway, ,31800,0,0,VAGNER Laszlo (HUN),AMLER Evzen (CZE),RAUSIS Laurent (SUI),530,5530,SCO,NOR
1998,1998-06-15T21:00:00,Group F,Parc des Princes,Paris ,Germany,2,0,USA, ,45500,1,0,BELQOLA Said (MAR),MANSRI Mohamed (TUN),NILSSON Mikael (SWE),529,5529,GER,USA
1998,1998-06-15T17:30:00,Group G,Stade de Gerland,Lyon ,Romania,1,0,Colombia, ,39100,1,0,LIM KEE CHONG An Yan (MRI),AL MUSAWI Mohamed (OMA),ABDUL HAMID Halim (MAS),528,5528,ROU,COL
1998,1998-06-15T14:30:00,Group G,Stade V�lodrome,Marseilles ,England,2,0,Tunisia, ,55000,1,0,OKADA Masayoshi (JPN),JEON Young Hyun (KOR),DANTE Dramane (MLI),527,5527,ENG,TUN
1998,1998-06-14T21:00:00,Group H,Stade Felix Bollaert,Lens ,Jamaica,1,3,Croatia, ,38100,1,1,MELO PEREIRA Vitor (POR),GRIGORESCU Nicolae (ROU),POUDEVIGNE Jacques (FRA),526,5526,JAM,CRO
1998,1998-06-14T17:30:00,Group F,Stade Geoffroy Guichard,Saint-Etienne ,Yugoslavia,1,0,Iran, ,30600,0,0,TEJADA NORIEGA Alberto (PER),POWELL Owen (JAM),POCIEGIEL Jacek (POL),525,5525,YUG,IRN
1998,1998-06-14T14:30:00,Group H,Stade Municipal,Toulouse ,Argentina,1,0,Japan, ,33500,1,0,VAN DER ENDE Mario (NED),VAN DEN BROECK Marc (BEL),FOLEY Eddie (IRL),524,5524,ARG,JPN
1998,1998-06-13T21:00:00,Group E,Stade de France,Saint-Denis ,Netherlands,0,0,Belgium, ,77000,0,0,COLLINA Pierluigi (ITA),MAZZEI Gennaro (ITA),ZAMMIT Emanuel (MLT),523,5523,NED,BEL
1998,1998-06-13T17:30:00,Group E,Stade de Gerland,Lyon ,Korea Republic,1,3,Mexico, ,39100,1,0,BENKO Gunter (AUT),FRED Lencie (VAN),SCHNEIDER Erich (GER),522,5522,KOR,MEX
1998,1998-06-13T14:30:00,Group D,La Beaujoire,Nantes ,Spain,2,3,Nigeria, ,35500,1,1,BAHARMAST Esse (USA),TORRES ZUNIGA Luis (CRC),DUPANOV Yuri (BLR),521,5521,ESP,NGA
1998,1998-06-12T21:00:00,Group C,Stade V�lodrome,Marseilles ,France,3,0,South Africa, ,55000,1,0,REZENDE Marcio (BRA),PINTO Arnaldo (BRA),GONZALES Merere (TRI),520,5520,FRA,RSA
1998,1998-06-12T17:30:00,Group C,Stade Felix Bollaert,Lens ,Saudi Arabia,0,1,Denmark, ,38100,0,0,CASTRILLI Javier (ARG),ROSSI Claudio (ARG),DIAZ GALVEZ Jorge (CHI),519,5519,KSA,DEN
1998,1998-06-12T14:30:00,Group D,La Mosson,Montpellier ,Paraguay,0,0,Bulgaria, ,29800,0,0,ALZEID Abdulrahman (KSA),SALIE Achmat (RSA),GHADANFARI Hussain (KUW),518,5518,PAR,BUL
1998,1998-06-11T21:00:00,Group B,Stade Municipal,Toulouse ,Cameroon,1,1,Austria, ,33500,0,0,GONZALEZ CHAVEZ Epifanio (PAR),GALVAN Celestino (PAR),SALINAS Reynaldo (HON),517,5517,CMR,AUT
1998,1998-06-11T17:30:00,Group B,Stade du Parc Lescure,Bordeaux ,Italy,2,2,Chile, ,31800,1,1,BOUCHARDEAU Lucien (NIG),DANTE Dramane (MLI),MANSRI Mohamed (TUN),516,5516,ITA,CHI
1998,1998-06-10T21:00:00,Group A,La Mosson,Montpellier ,Morocco,2,2,Norway, ,29800,1,1,ANPRASERT Pirom (THA),ABDUL HAMID Halim (MAS),WICKRAMATUNGA Nimal (SRI),515,5515,MAR,NOR
1998,1998-06-10T17:30:00,Group A,Stade de France,Saint-Denis ,Brazil,2,1,Scotland, ,80000,1,1,GARCIA ARANDA Jose Maria (ESP),TRESACO GRACIA Fernando (ESP),ARANGO Jorge Luis (COL),514,5514,BRA,SCO
1994,1994-07-17T12:30:00,Final,Rose Bowl,Los Angeles ,Brazil,0,0,Italy,Brazil win on penalties (3 - 2) ,94194,0,0,PUHL Sandor (HUN),ZARATE Venancio (PAR),FANAEI Mohammad (IRN),513,5513,BRA,ITA
1994,1994-07-16T12:30:00,Match for third place,Rose Bowl,Los Angeles ,Sweden,4,0,Bulgaria, ,91500,4,0,BUJSAIM Ali (UAE),RHARIB El Jilali Mohamed (MAR),TAIBI Ernesto (ARG),512,5512,SWE,BUL
1994,1994-07-13T16:30:00,Semi-finals,Rose Bowl,Los Angeles ,Sweden,0,1,Brazil, ,91856,0,0,TORRES CADENA Jose Joaquin (COL),MARTON Sandor (HUN),MATTHYS Luc (BEL),511,5511,SWE,BRA
1994,1994-07-13T16:00:00,Semi-finals,Giants Stadium,New York/New Jersey ,Bulgaria,1,2,Italy, ,74110,1,2,QUINIOU Joel (FRA),CHRISTENSEN Carl-Johan Meyer (DEN),PEARSON Roy (ENG),510,5510,BUL,ITA
1994,1994-07-10T12:30:00,Quarter-finals,Stanford Stadium,San Francisco ,Romania,2,2,Sweden,Sweden win on penalties (4 - 5) ,83500,0,0,DON Philip (ENG),PEARSON Roy (ENG),PARK Hae-Yong (KOR),509,5509,ROU,SWE
1994,1994-07-10T12:00:00,Quarter-finals,Giants Stadium,New York/New Jersey ,Bulgaria,2,1,Germany, ,72000,0,0,TORRES CADENA Jose Joaquin (COL),ZARATE Venancio (PAR),MARTON Sandor (HUN),508,5508,BUL,GER
